drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile
DB00328,128,1,train,21.0,10.0,0.640926,0.25,0.4918032786885246,0.0,0.8375733,0.8058204,0.8968036,0.4069767441860465,13.459446,2.5,4.918032786885246,0.0,8.375733,8.058204,8.968036,4.069767441860465
DB00657,88,1,train,4.0,2.0,0.404717,0.0,0.1612903225806451,0.0,0.86485523,0.8542237,0.85625577,0.0833333333333333,1.618868,0.0,0.3225806451612902,0.0,1.72971046,1.7084474,1.71251154,0.1666666666666666
DB00936,12,1,train,5.0,3.0,0.32786,0.6666666666666666,0.2763157894736842,0.0,0.72725326,0.81760705,0.88576955,0.2698412698412698,1.6393,2.0,0.8289473684210525,0.0,2.18175978,2.45282115,2.65730865,0.8095238095238095
DB00747,163,1,train,14.0,6.0,0.263514,0.7777777777777778,0.4565217391304347,0.0,0.87988484,0.76345056,0.8664906,0.618421052631579,3.689196,4.666666666666667,2.7391304347826084,0.0,5.27930904,4.58070336,5.1989436,3.710526315789474
DB00884,341,1,train,4.0,3.0,0.303915,0.5,0.6666666666666666,0.0,0.9000864,0.9826821,0.73837715,0.5178571428571429,1.21566,1.5,2.0,0.0,2.7002592,2.9480463,2.2151314500000003,1.5535714285714288
DB01219,44,1,train,7.0,12.0,0.348986,0.0,0.1612903225806451,0.0,0.84127784,0.79697275,0.85967034,0.1553398058252427,2.442902,0.0,1.935483870967741,0.0,10.09533408,9.563673,10.31604408,1.8640776699029125
DB00736,163,1,train,14.0,2.0,0.164217,1.0,0.7222222222222222,0.0,0.9602187,0.87931955,0.8980464,0.5053763440860215,2.299038,2.0,1.4444444444444444,0.0,1.9204374,1.7586391,1.7960928,1.010752688172043
DB00273,365,1,train,5.0,5.0,0.259828,0.2068965517241379,0.303030303030303,0.0,0.9385894,0.8588491,0.90261745,0.0493827160493827,1.29914,1.0344827586206895,1.515151515151515,0.0,4.692947,4.294245500000001,4.51308725,0.2469135802469135
DB00575,138,1,train,4.0,10.0,0.276217,0.8571428571428571,0.1805555555555555,0.0,0.89147997,0.8026724,0.89352036,0.2625,1.104868,8.571428571428571,1.805555555555555,0.0,8.9147997,8.026724,8.9352036,2.625
DB01186,259,1,train,15.0,6.0,0.517447,0.8235294117647058,0.3902439024390244,0.0,0.7898225,0.828538,0.8460039,0.35,7.761705,4.941176470588236,2.341463414634146,0.0,4.738935,4.971228,5.0760234,2.1
DB01073,272,1,train,4.0,4.0,0.365844,0.0,0.4166666666666667,0.0,0.66064817,0.8761288,0.9206786,0.4852941176470588,1.463376,0.0,1.6666666666666667,0.0,2.64259268,3.5045152,3.6827144,1.9411764705882355
DB00338,18,1,train,13.0,2.0,0.430743,0.5,0.7446808510638298,0.0,0.9547297,0.98795,0.85337883,0.8873239436619719,5.599659,1.0,1.4893617021276595,0.0,1.9094594,1.9759,1.70675766,1.7746478873239435
DB01088,124,1,train,68.0,3.0,0.287587,0.1,0.64,0.0,0.81579626,0.8737049,0.8446435,0.4489795918367347,19.555916,0.3,1.92,0.0,2.4473887800000003,2.6211147,2.5339305,1.346938775510204
DB00318,89,1,train,22.0,2.0,0.061678,0.1428571428571428,0.1896551724137931,1.0,0.870669,0.82698905,0.8956543,0.1923076923076923,1.356916,0.2857142857142856,0.3793103448275862,2.0,1.741338,1.6539781,1.7913086,0.3846153846153846
DB00695,188,1,train,11.0,9.0,0.24143,0.2,0.6578947368421053,0.0,0.95823145,0.92419195,0.8116697,0.3695652173913043,2.65573,1.8,5.921052631578948,0.0,8.62408305,8.31772755,7.305027300000001,3.326086956521739
DB00563,224,1,train,11.0,20.0,0.463899,0.0,0.2909090909090909,0.0,0.90428233,0.8967478,0.7018318,0.1354838709677419,5.102889,0.0,5.818181818181818,0.0,18.0856466,17.934956,14.036636,2.709677419354838
DB00035,323,1,train,0.0,7.0,0.999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00939,99,1,train,58.0,2.0,0.093951,0.4,0.6,0.0,0.9695544,0.9032203,0.70551765,0.5217391304347826,5.449158000000001,0.8,1.2,0.0,1.9391088,1.8064406,1.4110353,1.0434782608695652
DB00289,76,1,train,9.0,0.0,0.0,0.1666666666666666,0.3170731707317073,0.0,0.9205264,0.90476334,0.8779175,0.379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00286,130,1,train,8.0,7.0,0.252701,0.5,0.1702127659574468,0.0,0.79245687,0.81699204,0.82117164,0.168,2.021608,3.5,1.1914893617021276,0.0,5.54719809,5.7189442800000005,5.74820148,1.1760000000000002
DB00342,362,1,train,37.0,5.0,0.998501,0.8571428571428571,0.42,0.0,0.95683336,0.90283906,0.8655601,0.3412698412698413,36.944537,4.285714285714286,2.1,0.0,4.7841668,4.5141953,4.3278005,1.7063492063492065
DB00181,164,1,train,4.0,5.0,0.064814,0.0,0.1538461538461538,0.0,0.83954114,0.8205998,0.8401505,0.3703703703703703,0.259256,0.0,0.7692307692307689,0.0,4.1977057,4.102999,4.2007525,1.8518518518518516
DB00860,44,1,train,7.0,13.0,0.395178,0.0,0.0779220779220779,0.0,0.8413339,0.8272445,0.8168589,0.1171171171171171,2.766246,0.0,1.0129870129870129,0.0,10.9373407,10.7541785,10.6191657,1.5225225225225223
DB00190,1,1,train,8.0,2.0,0.273099,0.0,0.3448275862068966,0.0,0.9347576,0.82763577,0.8395817,0.5490196078431373,2.184792,0.0,0.6896551724137931,0.0,1.8695152,1.65527154,1.6791634,1.0980392156862746
DB00829,325,1,train,4.0,0.0,0.0,0.0,0.141025641025641,0.0,0.7039589,0.73334104,0.7969413,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00887,316,1,train,10.0,7.0,0.226037,0.4,0.6578947368421053,0.0,0.9588807,0.92419195,0.81974775,0.3695652173913043,2.26037,2.8000000000000003,4.605263157894737,0.0,6.7121649,6.46934365,5.73823425,2.5869565217391304
DB00559,124,1,train,68.0,2.0,0.177248,0.0,0.2777777777777778,0.0,0.8905151,0.8436465,0.8872651,0.2530864197530864,12.052864,0.0,0.5555555555555556,0.0,1.7810302,1.687293,1.7745302,0.5061728395061728
DB00764,183,1,train,27.0,3.0,0.458311,0.5,0.5625,0.0,0.6379218,0.86551523,0.87866545,0.7241379310344828,12.374397,1.5,1.6875,0.0,1.9137654,2.59654569,2.63599635,2.1724137931034484
DB00996,99,1,train,58.0,12.0,0.154703,0.0909090909090909,0.2075471698113207,0.0,0.936764,0.8479983,0.90009874,0.2191780821917808,8.972774000000001,1.0909090909090908,2.4905660377358485,0.0,11.241168,10.1759796,10.80118488,2.6301369863013697
DB00722,221,1,train,5.0,1.0,0.156156,0.5,0.6,0.0,0.94099015,0.7790653,0.72999895,0.4601769911504424,0.7807799999999999,0.5,0.6,0.0,0.94099015,0.7790653,0.72999895,0.4601769911504424
DB00186,133,1,train,9.0,2.0,0.098473,1.0,0.5161290322580645,0.0,0.9264325,0.86241615,0.821295,0.5316455696202531,0.8862570000000001,2.0,1.032258064516129,0.0,1.852865,1.7248323,1.64259,1.0632911392405062
DB00814,181,1,train,16.0,4.0,0.434151,1.0,0.4888888888888889,0.0,0.93958086,0.9359299,0.8864913,0.6282051282051282,6.946416,4.0,1.9555555555555555,0.0,3.75832344,3.7437196,3.5459652,2.5128205128205128
DB00482,181,1,train,16.0,9.0,0.433251,0.1428571428571428,0.4423076923076923,0.0,0.94953823,0.93078953,0.88903975,0.2244897959183673,6.932016,1.2857142857142851,3.980769230769231,0.0,8.545844070000001,8.37710577,8.00135775,2.020408163265305
DB00773,280,1,train,32.0,1.0,0.205777,0.5,0.4150943396226415,0.0,0.89904886,0.9044939,0.8845609,0.2228260869565217,6.584864,0.5,0.4150943396226415,0.0,0.89904886,0.9044939,0.8845609,0.2228260869565217
DB00898,164,1,train,4.0,1.0,0.057204,0.0153846153846153,0.1818181818181818,0.0,0.5748632,0.75279033,0.72766143,0.0769230769230769,0.228816,0.0153846153846153,0.1818181818181818,0.0,0.5748632,0.75279033,0.72766143,0.0769230769230769
DB01259,280,1,train,32.0,1.0,0.241727,0.0,0.4047619047619047,0.0,0.9020859,0.88373065,0.85541874,0.2458100558659217,7.735264,0.0,0.4047619047619047,0.0,0.9020859,0.88373065,0.85541874,0.2458100558659217
DB00586,128,1,train,21.0,7.0,0.640926,1.0,0.4864864864864865,0.0,0.9918701,0.8828403,0.8562785,0.5652173913043478,13.459446,7.0,3.4054054054054057,0.0,6.9430907,6.1798821,5.9939495,3.9565217391304346
DB00734,262,1,train,3.0,4.0,0.184598,0.4285714285714285,0.288135593220339,0.0,0.8351491,0.9429286,0.8687446,0.1940298507462686,0.553794,1.714285714285714,1.152542372881356,0.0,3.3405964,3.7717144,3.4749784,0.7761194029850744
DB00444,19,1,train,8.0,5.0,0.24111,1.0,0.3061224489795918,0.0,0.891902,0.9007664,0.85464215,0.1494252873563218,1.92888,5.0,1.5306122448979589,0.0,4.45951,4.503832,4.27321075,0.747126436781609
DB01611,107,1,train,7.0,4.0,0.512669,0.0,0.1428571428571428,0.0,0.8291003,0.8289946,0.83959144,0.1111111111111111,3.5886830000000005,0.0,0.5714285714285712,0.0,3.3164012,3.3159784,3.35836576,0.4444444444444444
DB01611,402,1,train,2.0,4.0,0.953982,0.0,0.0615384615384615,0.0,0.8291003,0.7656964,0.83959144,0.1111111111111111,1.907964,0.0,0.246153846153846,0.0,3.3164012,3.0627856,3.35836576,0.4444444444444444
DB00945,181,1,train,16.0,16.0,0.453417,0.0909090909090909,0.3673469387755102,0.0,0.85681677,0.8703427,0.88281244,0.3134328358208955,7.254672,1.4545454545454544,5.877551020408164,0.0,13.70906832,13.9254832,14.12499904,5.014925373134328
DB00286,3,1,train,10.0,7.0,0.252701,0.5,0.3859649122807017,0.0,0.9483936,0.81699204,0.7791661,0.4534883720930232,2.52701,3.5,2.701754385964912,0.0,6.638755199999999,5.7189442800000005,5.4541627,3.174418604651162
DB00414,318,1,train,12.0,3.0,0.891319,0.5,0.8888888888888888,0.0,0.7012025,0.9387632,0.93329906,0.4814814814814814,10.695828,1.5,2.6666666666666665,0.0,2.1036075,2.8162896,2.79989718,1.4444444444444442
DB00371,89,1,train,22.0,1.0,0.150111,0.8,0.2,0.0,0.8300551,0.83446413,0.85370016,0.1212121212121212,3.302442,0.8,0.2,0.0,0.8300551,0.83446413,0.85370016,0.1212121212121212
DB00605,128,1,train,21.0,5.0,0.569526,0.2857142857142857,0.76,0.0,0.96170175,0.92103696,0.87568015,0.3269230769230769,11.960046,1.4285714285714284,3.8,0.0,4.80850875,4.6051848,4.37840075,1.6346153846153846
DB00594,124,1,train,68.0,2.0,0.271532,0.0,0.2142857142857142,0.0,0.94272304,0.90963453,0.8635773,0.2741935483870967,18.464176,0.0,0.4285714285714284,0.0,1.88544608,1.81926906,1.7271546,0.5483870967741934
DB00953,117,1,train,20.0,1.0,0.774075,0.6666666666666666,0.7741935483870968,0.0,0.8738429,0.8460927,0.83863974,0.547945205479452,15.4815,0.6666666666666666,0.7741935483870968,0.0,0.8738429,0.8460927,0.83863974,0.547945205479452
DB00584,94,1,train,13.0,1.0,0.270297,1.0,0.6,0.0,0.9506305,0.8331871,0.8093034,0.7052631578947368,3.5138610000000003,1.0,0.6,0.0,0.9506305,0.8331871,0.8093034,0.7052631578947368
DB00397,267,1,train,7.0,3.0,0.255168,0.2142857142857142,0.275,0.0,0.6706425,0.87686765,0.7553234,0.3863636363636363,1.786176,0.6428571428571426,0.8250000000000001,0.0,2.0119275,2.63060295,2.2659702,1.159090909090909
DB00169,301,1,train,3.0,7.0,0.393246,1.0,0.5641025641025641,0.0,0.8977329,0.65928876,0.8306088,0.7954545454545454,1.179738,7.0,3.948717948717949,0.0,6.284130299999999,4.61502132,5.8142616,5.568181818181818
DB00454,99,1,train,58.0,0.0,0.0,0.4210526315789473,0.4313725490196078,0.3333333333333333,0.9635545,0.9298786,0.9279845,0.2840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00969,261,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01234,109,1,train,1.0,17.0,0.242404,0.0,0.0545454545454545,0.0,0.82917225,0.83953714,0.7411411,0.0964912280701754,0.242404,0.0,0.9272727272727264,0.0,14.09592825,14.27213138,12.5993987,1.640350877192982
DB01611,356,1,train,3.0,4.0,0.406636,0.0,0.0746268656716417,0.0,0.8291003,0.7656964,0.83959144,0.1111111111111111,1.219908,0.0,0.2985074626865668,0.0,3.3164012,3.0627856,3.35836576,0.4444444444444444
DB00927,298,1,train,7.0,3.0,0.211691,1.0,0.3095238095238095,0.0,0.9784372,0.7770891,0.85337883,0.1590909090909091,1.4818369999999998,3.0,0.9285714285714284,0.0,2.9353116,2.3312673,2.56013649,0.4772727272727273
DB01359,405,1,train,54.0,2.0,0.271532,0.8,0.7575757575757576,0.0,0.91261506,0.91444564,0.8249713,0.4875,14.662728,1.6,1.5151515151515151,0.0,1.82523012,1.82889128,1.6499426,0.975
DB00508,99,1,train,58.0,1.0,0.148111,0.2,0.4444444444444444,0.0,0.8943882,0.9179523,0.8610515,0.5172413793103449,8.590437999999999,0.2,0.4444444444444444,0.0,0.8943882,0.9179523,0.8610515,0.5172413793103449
DB01124,41,1,train,11.0,3.0,0.544787,0.5,0.7142857142857143,0.0,0.9116145,0.9119417,0.93329906,0.6666666666666666,5.992657,1.5,2.142857142857143,0.0,2.7348435,2.7358251,2.79989718,2.0
DB00285,378,1,train,3.0,4.0,0.18854,0.25,0.3846153846153846,0.0,0.93679535,0.8844857,0.75942534,0.1359223300970873,0.56562,1.0,1.5384615384615383,0.0,3.7471814,3.5379428,3.03770136,0.5436893203883492
DB01098,82,1,train,0.0,1.0,0.589956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00394,183,1,train,27.0,5.0,0.491925,1.0,0.5625,0.0,0.97870773,0.88246775,0.84736836,0.5925925925925926,13.281975,5.0,2.8125,0.0,4.89353865,4.41233875,4.2368418000000005,2.962962962962963
DB00996,1,1,train,8.0,12.0,0.329918,0.0344827586206896,0.1666666666666666,0.0,0.9585661,0.81025034,0.90009874,0.1466666666666666,2.639344,0.4137931034482752,1.9999999999999991,0.0,11.5027932,9.72300408,10.80118488,1.7599999999999991
DB01210,278,1,train,3.0,2.0,0.685456,0.0,0.1025641025641025,0.0,0.8804424,0.8451708,0.8123096,0.1735537190082644,2.056368,0.0,0.205128205128205,0.0,1.7608848,1.6903416,1.6246192,0.3471074380165288
DB00381,401,1,train,4.0,4.0,0.365233,0.0,0.203125,0.0,0.8400919,0.76129633,0.8137931,0.18796992481203,1.460932,0.0,0.8125,0.0,3.3603676,3.04518532,3.2551724,0.75187969924812
DB00321,99,1,train,58.0,2.0,0.327594,0.5142857142857142,0.6049382716049383,0.0,0.94399935,0.9141305,0.87767196,0.7647058823529411,19.000452,1.0285714285714285,1.2098765432098766,0.0,1.8879987,1.828261,1.75534392,1.5294117647058822
DB01228,28,1,train,11.0,0.0,0.0,0.5,0.3448275862068966,0.0,0.7629728,0.93367285,0.8705835,0.2323232323232323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00887,196,1,train,11.0,7.0,0.176911,0.1428571428571428,0.6578947368421053,0.0,0.9588807,0.93039376,0.8190489,0.3695652173913043,1.946021,0.9999999999999996,4.605263157894737,0.0,6.7121649,6.512756319999999,5.7333423,2.5869565217391304
DB00278,157,1,train,4.0,0.0,0.0,0.3333333333333333,0.2058823529411764,0.0,0.89657664,0.86981004,0.8004172,0.123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00500,376,1,train,15.0,3.0,0.036339,1.0,0.76,0.0,0.92675215,0.76657236,0.8392611,0.3152173913043478,0.545085,3.0,2.28,0.0,2.78025645,2.29971708,2.5177833,0.9456521739130432
DB00163,369,1,train,5.0,10.0,0.667457,0.0,0.0851063829787234,0.0,0.66172546,0.8491696,0.79183537,0.099236641221374,3.337285,0.0,0.851063829787234,0.0,6.6172546,8.491696,7.918353700000001,0.99236641221374
DB00963,31,1,train,0.0,1.0,0.200163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01005,85,1,train,5.0,4.0,0.335419,0.3333333333333333,0.2258064516129032,0.0,0.87795365,0.8646365,0.46512994,0.0675675675675675,1.677095,1.3333333333333333,0.9032258064516128,0.0,3.5118146,3.458546,1.86051976,0.27027027027027
DB00163,214,1,train,0.0,10.0,0.586847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00331,153,1,train,6.0,6.0,0.403149,0.0,0.0,0.0,0.78958434,0.82833654,0.79303145,0.0495049504950495,2.418894,0.0,0.0,0.0,4.73750604,4.97001924,4.7581887,0.297029702970297
DB00906,199,1,train,12.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.97126925,0.82795244,0.8523166,0.1414141414141414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00313,199,1,train,12.0,7.0,0.238101,0.4,0.2377049180327868,0.0,0.94971645,0.8856465,0.88618463,0.1525423728813559,2.857212,2.8000000000000003,1.6639344262295075,0.0,6.64801515,6.1995255,6.20329241,1.0677966101694911
DB00790,94,1,train,13.0,2.0,0.300827,0.5,0.5714285714285714,0.0,0.9563627,1.0000001,0.8836006,0.717391304347826,3.910751,1.0,1.1428571428571428,0.0,1.9127254,2.0000002,1.7672012,1.434782608695652
DB01219,336,1,train,0.0,12.0,0.647398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00382,357,1,train,4.0,7.0,0.803456,0.6666666666666666,0.4666666666666667,0.0,0.9344021,0.8837457,0.95241237,0.1792452830188679,3.213824,4.666666666666666,3.2666666666666666,0.0,6.5408147,6.186219899999999,6.66688659,1.2547169811320753
DB00959,100,1,train,6.0,3.0,0.089567,0.0,0.0823529411764705,0.0,0.7966603,0.779719,0.83199745,0.1089743589743589,0.5374019999999999,0.0,0.2470588235294115,0.0,2.3899809,2.339157,2.49599235,0.3269230769230767
DB00675,140,1,train,1.0,1.0,0.313013,0.0,0.282051282051282,0.0,0.8955912,0.90691787,0.8737389,0.0930232558139534,0.313013,0.0,0.282051282051282,0.0,0.8955912,0.90691787,0.8737389,0.0930232558139534
DB00445,24,1,train,16.0,0.0,0.0,0.25,0.3720930232558139,0.0,0.9405725,0.8989023,0.89143705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01214,68,1,train,10.0,2.0,0.626537,1.0,0.7272727272727273,0.0,0.9336257,0.8358613,0.9620849,0.2903225806451613,6.26537,2.0,1.4545454545454546,0.0,1.8672514,1.6717226,1.9241698,0.5806451612903226
DB01042,274,1,train,4.0,2.0,0.179812,0.0,0.3571428571428571,0.0,0.82546455,0.8987232,0.75438446,0.211864406779661,0.719248,0.0,0.7142857142857142,0.0,1.6509291,1.7974464,1.50876892,0.423728813559322
DB01162,174,1,train,13.0,6.0,0.129576,0.8571428571428571,0.5555555555555556,0.0,0.96667135,0.927989,0.6891785,0.6509433962264151,1.684488,5.142857142857142,3.333333333333333,0.0,5.8000281000000005,5.567933999999999,4.135071,3.9056603773584895
DB01001,322,1,train,21.0,1.0,0.38905,1.0,0.6857142857142857,1.0,0.9566714,0.8848538,0.89939547,0.6071428571428571,8.17005,1.0,0.6857142857142857,1.0,0.9566714,0.8848538,0.89939547,0.6071428571428571
DB00277,322,1,train,21.0,2.0,0.38905,0.25,0.6744186046511628,1.0,0.8726365,0.96066046,0.92486703,0.4430379746835443,8.17005,0.5,1.3488372093023255,2.0,1.745273,1.92132092,1.84973406,0.8860759493670886
DB00816,188,1,train,11.0,2.0,0.112017,0.5,0.6551724137931034,0.0,0.91806877,0.8121735,0.758343,0.3709677419354839,1.232187,1.0,1.3103448275862069,0.0,1.83613754,1.624347,1.516686,0.7419354838709677
DB00242,280,1,train,32.0,4.0,0.163591,0.2,0.4242424242424242,0.0,0.8703319,0.88377,0.86728257,0.5211267605633803,5.234912,0.8,1.6969696969696968,0.0,3.4813276,3.53508,3.46913028,2.084507042253521
DB00476,127,1,train,5.0,1.0,0.154703,0.0,0.1702127659574468,0.0,0.89529866,0.79700136,0.70375055,0.2666666666666666,0.7735150000000001,0.0,0.1702127659574468,0.0,0.89529866,0.79700136,0.70375055,0.2666666666666666
DB00208,157,1,train,4.0,0.0,0.0,0.0,0.1224489795918367,0.0,0.89657664,0.8930502,0.7933634,0.123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01576,76,1,train,9.0,1.0,0.0,0.6,0.6111111111111112,0.0,0.9772001,0.8933089,0.8229723,1.0,0.0,0.6,0.6111111111111112,0.0,0.9772001,0.8933089,0.8229723,1.0
DB00398,26,1,train,0.0,3.0,0.336462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00325,124,1,train,68.0,1.0,0.271532,1.0,0.2058823529411764,0.0,0.93772554,0.77804154,0.8228949,0.0294117647058823,18.464176,1.0,0.2058823529411764,0.0,0.93772554,0.77804154,0.8228949,0.0294117647058823
DB00814,73,1,train,28.0,4.0,0.640926,1.0,0.6176470588235294,0.0,0.93958086,0.93861485,0.90437645,0.6282051282051282,17.945928,4.0,2.4705882352941178,0.0,3.75832344,3.7544594,3.6175058,2.5128205128205128
DB00392,309,1,train,9.0,7.0,0.432114,0.4,0.4444444444444444,0.0,0.9645966,0.9251827,0.8663941,0.2592592592592592,3.889026,2.8000000000000003,3.1111111111111107,0.0,6.7521762,6.4762789000000005,6.0647587,1.8148148148148144
DB00712,128,1,train,21.0,6.0,0.640926,1.0,0.6326530612244898,0.0,0.9918701,0.94172573,0.89841676,0.5373134328358209,13.459446,6.0,3.795918367346939,0.0,5.9512206,5.6503543800000005,5.39050056,3.2238805970149254
DB00620,183,1,train,27.0,13.0,0.491925,1.0,0.5,0.0,0.9309014,0.8846794,0.8149555,0.8518518518518519,13.281975,13.0,6.5,0.0,12.1017182,11.5008322,10.5944215,11.074074074074074
DB00883,18,1,train,13.0,3.0,0.058819,0.0,0.6818181818181818,0.0,0.8483594,0.9011388,0.93195105,0.6,0.7646470000000001,0.0,2.0454545454545454,0.0,2.5450782,2.7034164,2.79585315,1.7999999999999998
DB00236,399,1,train,4.0,0.0,0.0,0.0,0.2068965517241379,0.0,0.47802687,0.82319045,0.78515714,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00399,247,1,train,9.0,6.0,0.146885,0.5,0.6363636363636364,0.0,0.9480796,1.0,0.8266542,0.4693877551020408,1.3219649999999998,3.0,3.8181818181818175,0.0,5.688477600000001,6.0,4.9599252,2.816326530612245
DB00449,69,1,train,10.0,3.0,0.626537,0.3,0.3387096774193548,0.0,0.905524,0.86206514,0.7830423,0.3333333333333333,6.26537,0.8999999999999999,1.0161290322580645,0.0,2.716572,2.58619542,2.3491269,1.0
DB01068,128,1,train,21.0,7.0,0.640926,0.0,0.1458333333333333,0.0,0.8007394,0.8660737,0.80181205,0.2777777777777778,13.459446,0.0,1.020833333333333,0.0,5.6051758,6.062515899999999,5.61268435,1.9444444444444449
DB00413,390,1,train,9.0,9.0,0.997595,0.4285714285714285,0.5,0.0,0.97908425,0.87155557,0.90129733,0.1212121212121212,8.978355,3.857142857142856,4.5,0.0,8.81175825,7.844000129999999,8.11167597,1.0909090909090908
DB00387,364,1,train,10.0,7.0,0.507896,0.4,0.4444444444444444,0.0,0.9645966,0.9251827,0.8766889,0.188235294117647,5.07896,2.8000000000000003,3.1111111111111107,0.0,6.7521762,6.4762789000000005,6.1368223,1.317647058823529
DB00286,24,1,train,16.0,7.0,0.510791,0.5,0.3859649122807017,0.0,0.9483936,0.863548,0.89560735,0.4534883720930232,8.172656,3.5,2.701754385964912,0.0,6.638755199999999,6.044836,6.2692514500000005,3.174418604651162
DB00421,182,1,train,5.0,5.0,0.084877,0.0,0.1794871794871795,0.0,0.8894132,0.84437406,0.80427325,0.0888888888888888,0.4243849999999999,0.0,0.8974358974358975,0.0,4.447066,4.2218703,4.02136625,0.444444444444444
DB08801,358,1,train,36.0,4.0,0.998501,0.5,0.5263157894736842,0.0,0.96694505,0.9923285,0.8445288,0.5131578947368421,35.946036,2.0,2.1052631578947367,0.0,3.8677802,3.969314,3.3781152,2.0526315789473686
DB00571,124,1,train,68.0,6.0,0.205053,1.0,0.5208333333333334,0.0,0.93981755,0.88877785,0.89352036,0.640625,13.943604,6.0,3.125,0.0,5.6389053,5.3326671,5.36112216,3.84375
DB00162,281,1,train,0.0,1.0,0.403132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00413,259,1,train,15.0,9.0,0.517447,0.5,0.5,0.0,0.97908425,0.87155557,0.90129733,0.1818181818181818,7.761705,4.5,4.5,0.0,8.81175825,7.844000129999999,8.11167597,1.6363636363636362
DB00563,331,1,train,10.0,20.0,0.551177,0.0,0.2909090909090909,0.0,0.90428233,0.8732616,0.7723911,0.1987951807228915,5.51177,0.0,5.818181818181818,0.0,18.0856466,17.465232,15.447822,3.97590361445783
DB00244,271,1,train,8.0,0.0,0.0,0.5714285714285714,0.3939393939393939,0.0,0.8520804,0.89327264,0.8889055,0.2948717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00381,124,1,train,68.0,4.0,0.287587,0.1388888888888889,0.54,0.0,0.9762738,0.8981225,0.8805583,0.5824175824175825,19.555916,0.5555555555555556,2.16,0.0,3.9050952,3.59249,3.5222332,2.32967032967033
DB00570,156,1,train,5.0,6.0,0.236224,0.0,0.1578947368421052,0.0,0.8317084,0.8455284,0.70893943,0.1512195121951219,1.18112,0.0,0.9473684210526312,0.0,4.9902504,5.0731704,4.25363658,0.9073170731707314
DB00500,128,1,train,21.0,3.0,0.640926,1.0,0.76,0.0,0.9208245,0.7944559,0.83531064,0.4069767441860465,13.459446,3.0,2.28,0.0,2.7624735,2.3833677,2.50593192,1.2209302325581397
DB00585,18,1,train,13.0,2.0,0.430743,1.0,0.5,0.0,0.9647386,0.9276167,0.8822381,0.6111111111111112,5.599659,2.0,1.0,0.0,1.9294772,1.8552334,1.7644762,1.2222222222222223
DB04861,118,1,train,4.0,3.0,0.274656,1.0,0.5238095238095238,0.0,0.93392974,0.86998737,0.82711947,0.1904761904761904,1.098624,3.0,1.5714285714285716,0.0,2.80178922,2.60996211,2.48135841,0.5714285714285712
DB00501,18,1,train,13.0,3.0,0.100938,1.0,0.3846153846153846,0.0,0.9551051,0.9276167,0.87248707,0.2771084337349397,1.312194,3.0,1.1538461538461535,0.0,2.8653153,2.7828501,2.61746121,0.8313253012048192
DB00536,22,1,train,1.0,2.0,0.232092,0.0,0.025,0.0,0.63029504,0.60313106,0.68658054,0.0,0.232092,0.0,0.05,0.0,1.26059008,1.20626212,1.37316108,0.0
DB00214,182,1,train,5.0,5.0,0.129076,0.4,0.3902439024390244,0.0,0.9728829,0.87817466,0.8805765,0.25,0.64538,2.0,1.951219512195122,0.0,4.8644145,4.3908733,4.4028825,1.25
