DrugID,DiseaseID
DB01221,MESH:D002375
DB01392,MESH:D002375
DB04821,MESH:D002375
DB04844,MESH:D002375
DB06144,MESH:D002375
DB06711,MESH:D002375
DB11757,MESH:D002375
DB13953,MESH:D002375
DB00166,MESH:D002386
DB00635,MESH:D002386
DB00675,MESH:D002386
DB00822,MESH:D002386
DB01577,MESH:D002386
DB00295,MESH:D002389
DB00313,MESH:D002389
DB00363,MESH:D002389
DB00433,MESH:D002389
DB00482,MESH:D002389
DB00564,MESH:D002389
DB00635,MESH:D002389
DB00747,MESH:D002389
DB00822,MESH:D002389
DB00831,MESH:D002389
DB01068,MESH:D002389
DB01221,MESH:D002389
DB01235,MESH:D002389
DB01356,MESH:D002389
DB01622,MESH:D002389
DB00126,MESH:D002471
DB00635,MESH:D002471
DB00755,MESH:D002471
DB00947,MESH:D002471
DB01262,MESH:D002471
DB08899,MESH:D002471
DB00309,MESH:D002481
DB00477,MESH:D002481
DB00907,MESH:D002481
DB00115,MESH:D002493
DB00264,MESH:D002493
DB00327,MESH:D002493
DB00373,MESH:D002493
DB00458,MESH:D002493
DB00484,MESH:D002493
DB00541,MESH:D002493
DB00625,MESH:D002493
DB00694,MESH:D002493
DB00755,MESH:D002493
DB00927,MESH:D002493
DB01017,MESH:D002493
DB01056,MESH:D002493
DB01118,MESH:D002493
DB01181,MESH:D002493
DB01184,MESH:D002493
DB01205,MESH:D002493
DB01356,MESH:D002493
DB14001,MESH:D002493
DB00181,MESH:D002524
DB00916,MESH:D002524
DB00934,MESH:D002524
DB01118,MESH:D002524
DB01248,MESH:D002524
DB01356,MESH:D002524
DB00313,MESH:D002526
DB00501,MESH:D002526
DB00502,MESH:D002526
DB00544,MESH:D002526
DB00850,MESH:D002526
DB00987,MESH:D002526
DB00302,MESH:D002532
DB00292,MESH:D002534
DB00252,MESH:D002542
DB00091,MESH:D002543
DB00184,MESH:D002543
DB00277,MESH:D002543
DB00321,MESH:D002543
DB00482,MESH:D002543
DB00531,MESH:D002543
DB00622,MESH:D002543
DB00945,MESH:D002543
DB00959,MESH:D002543
DB00987,MESH:D002543
DB01168,MESH:D002543
DB01174,MESH:D002543
DB01206,MESH:D002543
DB01454,MESH:D002543
DB00217,MESH:D002544
DB00325,MESH:D002544
DB00388,MESH:D002544
DB00397,MESH:D002544
DB00544,MESH:D002544
DB00997,MESH:D002544
DB01085,MESH:D002544
DB01200,MESH:D002544
DB01234,MESH:D002544
DB00295,MESH:D002545
DB00328,MESH:D002545
DB00368,MESH:D002545
DB00753,MESH:D002545
DB00808,MESH:D002545
DB00822,MESH:D002545
DB00864,MESH:D002545
DB00945,MESH:D002545
DB00981,MESH:D002545
DB01212,MESH:D002545
DB04743,MESH:D002545
DB05229,MESH:D002545
DB06712,MESH:D002545
DB09220,MESH:D002545
DB00255,MESH:D002546
DB00281,MESH:D002546
DB00393,MESH:D002546
DB00641,MESH:D002546
DB00696,MESH:D002546
DB00953,MESH:D002546
DB01080,MESH:D002547
DB01219,MESH:D002547
DB00184,MESH:D002561
DB00353,MESH:D002561
DB00635,MESH:D002561
DB00669,MESH:D002561
DB00881,MESH:D002561
DB01452,MESH:D002561
DB00482,MESH:D002583
DB00675,MESH:D002583
DB01181,MESH:D002583
DB00281,MESH:D002637
DB00335,MESH:D002637
DB00350,MESH:D002637
DB00363,MESH:D002637
DB00495,MESH:D002637
DB00572,MESH:D002637
DB00630,MESH:D002637
DB00636,MESH:D002637
DB00653,MESH:D002637
DB00668,MESH:D002637
DB00709,MESH:D002637
DB00802,MESH:D002637
DB00818,MESH:D002637
DB00829,MESH:D002637
DB00867,MESH:D002637
DB00904,MESH:D002637
DB01086,MESH:D002637
DB09140,MESH:D002637
DB00252,MESH:D002658
DB00563,MESH:D002658
DB00921,MESH:D002658
DB01234,MESH:D002658
DB00313,MESH:D002659
DB00415,MESH:D002761
DB00564,MESH:D002761
DB00993,MESH:D002761
DB01174,MESH:D002761
DB00605,MESH:D002769
DB00864,MESH:D002769
DB01076,MESH:D002769
DB01586,MESH:D002769
DB00208,MESH:D002779
DB00250,MESH:D002779
DB00280,MESH:D002779
DB00321,MESH:D002779
DB00322,MESH:D002779
DB00335,MESH:D002779
DB00367,MESH:D002779
DB00415,MESH:D002779
DB00439,MESH:D002779
DB00454,MESH:D002779
DB00477,MESH:D002779
DB00564,MESH:D002779
DB00611,MESH:D002779
DB00627,MESH:D002779
DB00661,MESH:D002779
DB00672,MESH:D002779
DB00675,MESH:D002779
DB00679,MESH:D002779
DB00713,MESH:D002779
DB00734,MESH:D002779
DB00783,MESH:D002779
DB00863,MESH:D002779
DB00898,MESH:D002779
DB00945,MESH:D002779
DB00977,MESH:D002779
DB00987,MESH:D002779
DB00989,MESH:D002779
DB01015,MESH:D002779
DB01045,MESH:D002779
DB01147,MESH:D002779
DB01182,MESH:D002779
DB01204,MESH:D002779
DB01224,MESH:D002779
DB01236,MESH:D002779
DB01592,MESH:D002779
DB04817,MESH:D002779
DB04839,MESH:D002779
DB00238,MESH:D002780
DB00301,MESH:D002780
DB00440,MESH:D002780
DB00467,MESH:D002780
DB00492,MESH:D002780
DB00564,MESH:D002780
DB00627,MESH:D002780
DB00722,MESH:D002780
DB00730,MESH:D002780
DB00863,MESH:D002780
DB00968,MESH:D002780
DB00977,MESH:D002780
DB01039,MESH:D002780
DB01165,MESH:D002780
DB01174,MESH:D002780
DB01275,MESH:D002780
DB00376,MESH:D002819
DB00434,MESH:D002819
DB00502,MESH:D002819
DB00656,MESH:D002819
DB00745,MESH:D002819
DB00810,MESH:D002819
DB00829,MESH:D002819
DB00831,MESH:D002819
DB00916,MESH:D002819
DB00968,MESH:D002819
DB01176,MESH:D002819
DB01577,MESH:D002819
DB00563,MESH:D002869
DB00907,MESH:D002869
DB11136,MESH:D002869
DB00698,MESH:D002971
DB00794,MESH:D002971
DB00252,MESH:D002972
DB00531,MESH:D002972
DB00755,MESH:D002972
DB00829,MESH:D002972
DB00907,MESH:D002972
DB00982,MESH:D002972
DB00007,MESH:D003072
DB00014,MESH:D003072
DB00166,MESH:D003072
DB00182,MESH:D003072
DB00186,MESH:D003072
DB00273,MESH:D003072
DB00313,MESH:D003072
DB00328,MESH:D003072
DB00331,MESH:D003072
DB00422,MESH:D003072
DB00428,MESH:D003072
DB00441,MESH:D003072
DB00482,MESH:D003072
DB00533,MESH:D003072
DB00545,MESH:D003072
DB00633,MESH:D003072
DB00656,MESH:D003072
DB00675,MESH:D003072
DB00683,MESH:D003072
DB00734,MESH:D003072
DB00810,MESH:D003072
DB00819,MESH:D003072
DB00864,MESH:D003072
DB00907,MESH:D003072
DB00997,MESH:D003072
DB01075,MESH:D003072
DB01104,MESH:D003072
DB01174,MESH:D003072
DB01189,MESH:D003072
DB01577,MESH:D003072
DB04743,MESH:D003072
DB04930,MESH:D003072
DB06288,MESH:D003072
DB09270,MESH:D003072
DB00244,MESH:D003092
DB00415,MESH:D003092
DB00641,MESH:D003092
DB00762,MESH:D003092
DB01169,MESH:D003092
DB04743,MESH:D003092
DB11672,MESH:D003092
DB00641,MESH:D003093
DB00836,MESH:D003093
DB01014,MESH:D003093
DB01250,MESH:D003093
DB00197,MESH:D003110
DB00335,MESH:D003110
DB00533,MESH:D003110
DB00586,MESH:D003110
DB00744,MESH:D003110
DB00848,MESH:D003110
DB01181,MESH:D003110
DB01592,MESH:D003110
DB04930,MESH:D003110
DB04960,MESH:D003110
DB06151,MESH:D003110
DB11672,MESH:D003110
DB00302,MESH:D003117
DB00313,MESH:D003117
DB00746,MESH:D003117
DB00863,MESH:D003117
DB01050,MESH:D003117
DB00091,MESH:D003128
DB00215,MESH:D003128
DB00280,MESH:D003128
DB00316,MESH:D003128
DB00325,MESH:D003128
DB00333,MESH:D003128
DB00451,MESH:D003128
DB00501,MESH:D003128
DB00502,MESH:D003128
DB00503,MESH:D003128
DB00514,MESH:D003128
DB00575,MESH:D003128
DB00623,MESH:D003128
DB00819,MESH:D003128
DB00829,MESH:D003128
DB00936,MESH:D003128
DB00951,MESH:D003128
DB01075,MESH:D003128
DB01098,MESH:D003128
DB01101,MESH:D003128
DB01104,MESH:D003128
DB01118,MESH:D003128
DB01156,MESH:D003128
DB01205,MESH:D003128
DB01221,MESH:D003128
DB01337,MESH:D003128
DB01356,MESH:D003128
DB09072,MESH:D003128
DB00115,MESH:D003161
DB00907,MESH:D003161
DB00945,MESH:D003161
DB00784,MESH:D003229
DB01050,MESH:D003229
DB01275,MESH:D003240
DB00193,MESH:D003248
DB00285,MESH:D003248
DB00309,MESH:D003248
DB00363,MESH:D003248
DB00381,MESH:D003248
DB00531,MESH:D003248
DB00540,MESH:D003248
DB00661,MESH:D003248
DB00780,MESH:D003248
DB00959,MESH:D003248
DB00969,MESH:D003248
DB01118,MESH:D003248
DB01229,MESH:D003248
DB01242,MESH:D003248
DB00313,MESH:D003294
DB00675,MESH:D003316
DB01026,MESH:D003316
DB00177,MESH:D003324
DB00343,MESH:D003324
DB00435,MESH:D003324
DB00571,MESH:D003324
DB00627,MESH:D003324
DB00755,MESH:D003324
DB00758,MESH:D003324
DB00881,MESH:D003324
DB01001,MESH:D003324
DB01118,MESH:D003324
DB01203,MESH:D003324
DB06154,MESH:D003324
DB00166,MESH:D003327
DB00201,MESH:D003327
DB00381,MESH:D003327
DB00544,MESH:D003327
DB00624,MESH:D003327
DB00682,MESH:D003327
DB00883,MESH:D003327
DB00975,MESH:D003327
DB02709,MESH:D003327
DB00541,MESH:D003328
DB00758,MESH:D003328
DB00997,MESH:D003328
DB00201,MESH:D003329
DB00320,MESH:D003329
DB00531,MESH:D003329
DB00572,MESH:D003329
DB00622,MESH:D003329
DB00668,MESH:D003329
DB00773,MESH:D003329
DB00952,MESH:D003329
DB01054,MESH:D003329
DB01156,MESH:D003329
DB01223,MESH:D003329
DB01229,MESH:D003329
DB00228,MESH:D003371
DB00394,MESH:D003371
DB00514,MESH:D003371
DB00678,MESH:D003371
DB00738,MESH:D003371
DB00753,MESH:D003371
DB00790,MESH:D003371
DB01211,MESH:D003371
DB06774,MESH:D003371
DB00415,MESH:D003424
DB00993,MESH:D003424
DB01041,MESH:D003424
DB00499,MESH:D003456
DB00603,MESH:D003480
DB00993,MESH:D003480
DB01200,MESH:D003480
DB00184,MESH:D003490
DB00281,MESH:D003490
DB00795,MESH:D003490
DB01497,MESH:D003490
DB00448,MESH:D003550
DB00537,MESH:D003550
DB00641,MESH:D003550
DB01586,MESH:D003550
DB00429,MESH:D003556
DB00437,MESH:D003556
DB00513,MESH:D003556
DB00635,MESH:D003556
DB00686,MESH:D003556
DB00787,MESH:D003556
DB00951,MESH:D003556
DB00959,MESH:D003556
DB01028,MESH:D003556
DB01053,MESH:D003556
DB01172,MESH:D003556
DB00255,MESH:D003560
DB00746,MESH:D003638
DB01041,MESH:D003638
DB01172,MESH:D003638
DB01234,MESH:D003638
DB00709,MESH:D003639
DB01219,MESH:D003639
DB00206,MESH:D003643
DB02709,MESH:D003643
DB00201,MESH:D003645
DB00343,MESH:D003645
DB00599,MESH:D003645
DB00604,MESH:D003645
DB00907,MESH:D003645
DB01151,MESH:D003645
DB00246,MESH:D003680
DB00604,MESH:D003680
DB00732,MESH:D003680
DB00734,MESH:D003680
DB00831,MESH:D003680
DB01035,MESH:D003680
DB01156,MESH:D003680
DB01339,MESH:D003680
DB04844,MESH:D003680
DB00126,MESH:D003681
DB00756,MESH:D003681
DB06626,MESH:D003681
DB00115,MESH:D003704
DB00118,MESH:D003704
DB00313,MESH:D003704
DB00363,MESH:D003704
DB00396,MESH:D003704
DB00794,MESH:D003704
DB00989,MESH:D003704
DB01136,MESH:D003704
DB01222,MESH:D003704
DB00252,MESH:D003711
DB00309,MESH:D003711
DB00675,MESH:D003711
DB00721,MESH:D003711
DB00877,MESH:D003711
DB01093,MESH:D003711
DB01118,MESH:D003711
DB01263,MESH:D003711
DB00215,MESH:D003865
DB00246,MESH:D003865
DB00334,MESH:D003865
DB00540,MESH:D003865
DB00584,MESH:D003865
DB00850,MESH:D003865
DB00898,MESH:D003865
DB01037,MESH:D003865
DB01104,MESH:D003865
DB01115,MESH:D003865
DB01242,MESH:D003865
DB01356,MESH:D003865
DB01403,MESH:D003865
DB01454,MESH:D003865
DB06594,MESH:D003865
DB14509,MESH:D003865
DB00115,MESH:D003866
DB00148,MESH:D003866
DB00158,MESH:D003866
DB00175,MESH:D003866
DB00191,MESH:D003866
DB00264,MESH:D003866
DB00333,MESH:D003866
DB00344,MESH:D003866
DB00357,MESH:D003866
DB00358,MESH:D003866
DB00363,MESH:D003866
DB00370,MESH:D003866
DB00413,MESH:D003866
DB00421,MESH:D003866
DB00502,MESH:D003866
DB00563,MESH:D003866
DB00575,MESH:D003866
DB00603,MESH:D003866
DB00608,MESH:D003866
DB00628,MESH:D003866
DB00633,MESH:D003866
DB00679,MESH:D003866
DB00704,MESH:D003866
DB00726,MESH:D003866
DB00783,MESH:D003866
DB00810,MESH:D003866
DB00829,MESH:D003866
DB00860,MESH:D003866
DB00904,MESH:D003866
DB00909,MESH:D003866
DB00952,MESH:D003866
DB00968,MESH:D003866
DB00997,MESH:D003866
DB00999,MESH:D003866
DB01100,MESH:D003866
DB01173,MESH:D003866
DB01200,MESH:D003866
DB01221,MESH:D003866
DB01403,MESH:D003866
DB01435,MESH:D003866
DB01559,MESH:D003866
DB04840,MESH:D003866
DB09185,MESH:D003866
DB09270,MESH:D003866
DB00250,MESH:D003872
DB00317,MESH:D003872
DB00468,MESH:D003872
DB00724,MESH:D003872
DB01593,MESH:D003872
DB00152,MESH:D003875
DB00207,MESH:D003875
DB00220,MESH:D003875
DB00318,MESH:D003875
DB00338,MESH:D003875
DB00339,MESH:D003875
DB00398,MESH:D003875
DB00440,MESH:D003875
DB00468,MESH:D003875
DB00469,MESH:D003875
DB00493,MESH:D003875
DB00500,MESH:D003875
DB00555,MESH:D003875
DB00607,MESH:D003875
DB00698,MESH:D003875
DB00712,MESH:D003875
DB00788,MESH:D003875
DB00866,MESH:D003875
DB00907,MESH:D003875
DB00908,MESH:D003875
DB01009,MESH:D003875
DB01026,MESH:D003875
DB01035,MESH:D003875
DB01041,MESH:D003875
DB01045,MESH:D003875
DB01053,MESH:D003875
DB01087,MESH:D003875
DB01147,MESH:D003875
DB01174,MESH:D003875
DB01211,MESH:D003875
DB01327,MESH:D003875
DB04552,MESH:D003875
DB09093,MESH:D003875
DB14540,MESH:D003875
DB01026,MESH:D003876
DB01041,MESH:D003876
DB01130,MESH:D003876
DB00288,MESH:D003877
DB01130,MESH:D003877
DB00586,MESH:D003882
DB00993,MESH:D003882
DB01217,MESH:D003882
DB04552,MESH:D003882
DB00334,MESH:D003919
DB00818,MESH:D003919
DB01221,MESH:D003919
DB00091,MESH:D003920
DB00391,MESH:D003920
DB00428,MESH:D003920
DB00477,MESH:D003920
DB00808,MESH:D003920
DB01016,MESH:D003920
DB01593,MESH:D003920
DB09130,MESH:D003920
DB00331,MESH:D003921
DB00470,MESH:D003921
DB00531,MESH:D003921
DB01082,MESH:D003921
DB04630,MESH:D003921
DB00682,MESH:D003922
DB01708,MESH:D003922
DB00118,MESH:D003924
DB00158,MESH:D003924
DB00273,MESH:D003924
DB01016,MESH:D003924
DB01029,MESH:D003924
DB01124,MESH:D003924
DB01132,MESH:D003924
DB01191,MESH:D003924
DB01593,MESH:D003924
DB00412,MESH:D003925
DB00428,MESH:D003925
DB01136,MESH:D003925
DB00421,MESH:D003928
DB00436,MESH:D003928
DB00675,MESH:D003928
DB00722,MESH:D003928
DB00783,MESH:D003928
DB00966,MESH:D003928
DB02709,MESH:D003928
DB11672,MESH:D003928
DB14509,MESH:D003928
DB00321,MESH:D003929
DB00514,MESH:D003929
DB00945,MESH:D003929
DB01029,MESH:D003929
DB00126,MESH:D003930
DB00945,MESH:D003930
DB00293,MESH:D003967
DB00363,MESH:D003967
DB00448,MESH:D003967
DB00490,MESH:D003967
DB00541,MESH:D003967
DB00572,MESH:D003967
DB00635,MESH:D003967
DB00643,MESH:D003967
DB00677,MESH:D003967
DB00692,MESH:D003967
DB00704,MESH:D003967
DB00738,MESH:D003967
DB00760,MESH:D003967
DB00762,MESH:D003967
DB00773,MESH:D003967
DB00851,MESH:D003967
DB00889,MESH:D003967
DB00917,MESH:D003967
DB00943,MESH:D003967
DB00995,MESH:D003967
DB01006,MESH:D003967
DB01045,MESH:D003967
DB01079,MESH:D003967
DB01097,MESH:D003967
DB01112,MESH:D003967
DB01143,MESH:D003967
DB01166,MESH:D003967
DB01190,MESH:D003967
DB01191,MESH:D003967
DB01204,MESH:D003967
DB01211,MESH:D003967
DB01234,MESH:D003967
DB01242,MESH:D003967
DB01356,MESH:D003967
DB01591,MESH:D003967
DB01656,MESH:D003967
DB04690,MESH:D003967
DB06262,MESH:D003967
DB06626,MESH:D003967
DB09130,MESH:D003967
DB00007,MESH:D004195
DB00134,MESH:D004195
DB00290,MESH:D004195
DB00531,MESH:D004195
DB00541,MESH:D004195
DB00624,MESH:D004195
DB00630,MESH:D004195
DB00682,MESH:D004195
DB00755,MESH:D004195
DB00783,MESH:D004195
DB00871,MESH:D004195
DB00877,MESH:D004195
DB00943,MESH:D004195
DB00993,MESH:D004195
DB01593,MESH:D004195
DB04942,MESH:D004195
DB08834,MESH:D004195
DB00252,MESH:D004211
DB00255,MESH:D004211
DB00319,MESH:D004211
DB00328,MESH:D004211
DB00404,MESH:D004211
DB00513,MESH:D004211
DB00564,MESH:D004211
DB00599,MESH:D004211
DB00951,MESH:D004211
DB01035,MESH:D004211
DB01045,MESH:D004211
DB01242,MESH:D004211
DB00717,MESH:D004310
DB01050,MESH:D004374
DB00338,MESH:D004381
DB00415,MESH:D004381
DB00863,MESH:D004381
DB06774,MESH:D004381
DB00165,MESH:D004401
DB00270,MESH:D004401
DB00296,MESH:D004401
DB00331,MESH:D004401
DB00371,MESH:D004401
DB00564,MESH:D004401
DB00661,MESH:D004401
DB00679,MESH:D004401
DB00695,MESH:D004401
DB00916,MESH:D004401
DB01017,MESH:D004401
DB01075,MESH:D004401
DB01104,MESH:D004401
DB00091,MESH:D004409
DB00215,MESH:D004409
DB00245,MESH:D004409
DB00277,MESH:D004409
DB00321,MESH:D004409
DB00328,MESH:D004409
DB00333,MESH:D004409
DB00396,MESH:D004409
DB00494,MESH:D004409
DB00502,MESH:D004409
DB00564,MESH:D004409
DB00623,MESH:D004409
DB00657,MESH:D004409
DB00661,MESH:D004409
DB00675,MESH:D004409
DB00740,MESH:D004409
DB00780,MESH:D004409
DB00810,MESH:D004409
DB00850,MESH:D004409
DB00864,MESH:D004409
DB00975,MESH:D004409
DB00981,MESH:D004409
DB01069,MESH:D004409
DB01112,MESH:D004409
DB01151,MESH:D004409
DB01238,MESH:D004409
DB01576,MESH:D004409
DB01626,MESH:D004409
DB05316,MESH:D004409
DB00304,MESH:D004412
DB00727,MESH:D004412
DB09123,MESH:D004412
DB00182,MESH:D004417
DB00321,MESH:D004417
DB00373,MESH:D004417
DB00501,MESH:D004417
DB00564,MESH:D004417
DB00612,MESH:D004417
DB00636,MESH:D004417
DB00727,MESH:D004417
DB00900,MESH:D004417
DB00907,MESH:D004417
DB00959,MESH:D004417
DB01041,MESH:D004417
DB01118,MESH:D004417
DB01195,MESH:D004417
DB01222,MESH:D004417
DB01248,MESH:D004417
DB01544,MESH:D004417
DB06626,MESH:D004417
DB08816,MESH:D004417
DB09140,MESH:D004417
DB00252,MESH:D004421
DB00387,MESH:D004421
DB00413,MESH:D004421
DB00422,MESH:D004421
DB00468,MESH:D004421
DB00529,MESH:D004421
DB00543,MESH:D004421
DB00608,MESH:D004421
DB00623,MESH:D004421
DB00715,MESH:D004421
DB00780,MESH:D004421
DB00819,MESH:D004421
DB00875,MESH:D004421
DB00933,MESH:D004421
DB01069,MESH:D004421
DB01104,MESH:D004421
DB01174,MESH:D004421
DB01176,MESH:D004421
DB01221,MESH:D004421
DB01233,MESH:D004421
DB01235,MESH:D004421
DB04844,MESH:D004421
DB06262,MESH:D004421
DB06288,MESH:D004421
DB09224,MESH:D004421
DB00755,MESH:D004427
DB00982,MESH:D004427
DB01234,MESH:D004485
DB00148,MESH:D004487
DB00184,MESH:D004487
DB00244,MESH:D004487
DB00270,MESH:D004487
DB00295,MESH:D004487
DB00321,MESH:D004487
DB00323,MESH:D004487
DB00335,MESH:D004487
DB00412,MESH:D004487
DB00448,MESH:D004487
DB00472,MESH:D004487
DB00482,MESH:D004487
DB00584,MESH:D004487
DB00603,MESH:D004487
DB00636,MESH:D004487
DB00744,MESH:D004487
DB00788,MESH:D004487
DB00816,MESH:D004487
DB00829,MESH:D004487
DB00836,MESH:D004487
DB00882,MESH:D004487
DB00938,MESH:D004487
DB00961,MESH:D004487
DB00966,MESH:D004487
DB00970,MESH:D004487
DB00997,MESH:D004487
DB00999,MESH:D004487
DB01041,MESH:D004487
DB01113,MESH:D004487
DB01115,MESH:D004487
DB01181,MESH:D004487
DB01234,MESH:D004487
DB01261,MESH:D004487
DB01419,MESH:D004487
DB01452,MESH:D004487
DB01599,MESH:D004487
DB01628,MESH:D004487
DB01956,MESH:D004487
DB05381,MESH:D004487
DB08865,MESH:D004487
DB09069,MESH:D004487
DB11672,MESH:D004487
DB12965,MESH:D004487
DB13944,MESH:D004487
DB01064,MESH:D004489
DB01136,MESH:D004489
DB00682,MESH:D004646
DB00907,MESH:D004646
DB09140,MESH:D004646
DB00152,MESH:D004660
DB00205,MESH:D004660
DB00355,MESH:D004660
DB00564,MESH:D004681
DB00959,MESH:D004681
DB00977,MESH:D004681
DB01017,MESH:D004681
DB01356,MESH:D004681
DB00603,MESH:D004714
DB00788,MESH:D004715
DB00834,MESH:D004715
DB01050,MESH:D004715
DB00264,MESH:D004719
DB00711,MESH:D004719
DB00860,MESH:D004719
DB01065,MESH:D004719
DB04854,MESH:D004719
DB09140,MESH:D004719
DB00575,MESH:D004751
DB01212,MESH:D004751
DB00178,MESH:D004802
DB00244,MESH:D004802
DB00341,MESH:D004802
DB00415,MESH:D004802
DB00482,MESH:D004802
DB00498,MESH:D004802
DB00501,MESH:D004802
DB00555,MESH:D004802
DB00586,MESH:D004802
DB00788,MESH:D004802
DB00812,MESH:D004802
DB00841,MESH:D004802
DB00968,MESH:D004802
DB00970,MESH:D004802
DB01029,MESH:D004802
DB01032,MESH:D004802
DB01050,MESH:D004802
DB01082,MESH:D004802
DB01147,MESH:D004802
DB01426,MESH:D004802
DB13179,MESH:D004802
DB00230,MESH:D004827
DB00347,MESH:D004827
DB00458,MESH:D004827
DB00474,MESH:D004827
DB00555,MESH:D004827
DB00563,MESH:D004827
DB00683,MESH:D004827
DB00763,MESH:D004827
DB00909,MESH:D004827
DB00987,MESH:D004827
DB01147,MESH:D004827
DB01174,MESH:D004827
DB01183,MESH:D004827
DB01454,MESH:D004827
DB01595,MESH:D004827
DB06637,MESH:D004827
DB11642,MESH:D004827
DB00252,MESH:D004829
DB00829,MESH:D004829
DB01174,MESH:D004829
DB00252,MESH:D004830
DB00292,MESH:D004830
DB00321,MESH:D004830
DB00431,MESH:D004830
DB00438,MESH:D004830
DB00474,MESH:D004830
DB00490,MESH:D004830
DB00563,MESH:D004830
DB00572,MESH:D004830
DB00599,MESH:D004830
DB00635,MESH:D004830
DB00652,MESH:D004830
DB00818,MESH:D004830
DB00822,MESH:D004830
DB00898,MESH:D004830
DB00916,MESH:D004830
DB01156,MESH:D004830
DB01161,MESH:D004830
DB01173,MESH:D004830
DB01183,MESH:D004830
DB01364,MESH:D004830
DB00313,MESH:D004831
DB00431,MESH:D004831
DB00466,MESH:D004831
DB00572,MESH:D004831
DB00951,MESH:D004831
DB01182,MESH:D004831
DB00313,MESH:D004832
DB00593,MESH:D004832
DB01068,MESH:D004832
DB09072,MESH:D004832
DB00555,MESH:D004833
DB00603,MESH:D004833
DB01174,MESH:D004833
DB00126,MESH:D004890
DB00244,MESH:D004890
DB00250,MESH:D004890
DB00445,MESH:D004890
DB00550,MESH:D004890
DB00586,MESH:D004890
DB00679,MESH:D004890
DB00694,MESH:D004890
DB00709,MESH:D004890
DB00755,MESH:D004890
DB00813,MESH:D004890
DB00850,MESH:D004890
DB00987,MESH:D004890
DB05381,MESH:D004890
DB00698,MESH:D004892
DB00860,MESH:D004892
DB01229,MESH:D004892
DB00197,MESH:D004915
DB00996,MESH:D004916
DB01115,MESH:D004916
DB00438,MESH:D004927
DB00446,MESH:D004927
DB00560,MESH:D004927
DB00698,MESH:D004927
DB01082,MESH:D004927
DB01203,MESH:D004932
DB08818,MESH:D004932
DB00759,MESH:D004935
DB00863,MESH:D004935
DB00328,MESH:D004938
DB00445,MESH:D004938
DB00541,MESH:D004938
DB08865,MESH:D004938
DB00448,MESH:D004941
DB00630,MESH:D004941
DB00863,MESH:D004941
DB00501,MESH:D004942
DB00927,MESH:D004942
DB00091,MESH:D005076
DB00191,MESH:D005076
DB00288,MESH:D005076
DB00313,MESH:D005076
DB00316,MESH:D005076
DB00355,MESH:D005076
DB00398,MESH:D005076
DB00417,MESH:D005076
DB00485,MESH:D005076
DB00541,MESH:D005076
DB00563,MESH:D005076
DB00564,MESH:D005076
DB00625,MESH:D005076
DB00712,MESH:D005076
DB00738,MESH:D005076
DB00795,MESH:D005076
DB00848,MESH:D005076
DB00877,MESH:D005076
DB00900,MESH:D005076
DB00945,MESH:D005076
DB00951,MESH:D005076
DB00987,MESH:D005076
DB01017,MESH:D005076
DB01035,MESH:D005076
DB01112,MESH:D005076
DB01118,MESH:D005076
DB01186,MESH:D005076
DB09073,MESH:D005076
DB14509,MESH:D005076
DB00252,MESH:D005119
DB00584,MESH:D005119
DB00682,MESH:D005119
DB01093,MESH:D005119
DB01181,MESH:D005119
DB00313,MESH:D005124
DB00280,MESH:D005128
DB00465,MESH:D005128
DB00472,MESH:D005128
DB00675,MESH:D005128
DB01611,MESH:D005128
DB00168,MESH:D005141
DB00218,MESH:D005141
DB00252,MESH:D005158
DB00822,MESH:D005158
DB01041,MESH:D005158
DB00282,MESH:D005198
DB00328,MESH:D005198
DB00619,MESH:D005198
DB01101,MESH:D005198
DB00572,MESH:D005207
DB00605,MESH:D005207
DB01043,MESH:D005207
DB01219,MESH:D005207
DB01226,MESH:D005207
DB00091,MESH:D005221
DB00186,MESH:D005221
DB00230,MESH:D005221
DB00244,MESH:D005221
DB00245,MESH:D005221
DB00280,MESH:D005221
DB00363,MESH:D005221
DB00404,MESH:D005221
DB00472,MESH:D005221
DB00495,MESH:D005221
DB00501,MESH:D005221
DB00502,MESH:D005221
DB00586,MESH:D005221
DB00630,MESH:D005221
DB00642,MESH:D005221
DB00648,MESH:D005221
DB00715,MESH:D005221
DB00752,MESH:D005221
DB00762,MESH:D005221
DB00788,MESH:D005221
DB00864,MESH:D005221
DB00918,MESH:D005221
DB00968,MESH:D005221
DB00997,MESH:D005221
DB01005,MESH:D005221
DB01006,MESH:D005221
DB01018,MESH:D005221
DB01169,MESH:D005221
DB01206,MESH:D005221
DB01219,MESH:D005221
DB01234,MESH:D005221
DB01388,MESH:D005221
DB01394,MESH:D005221
DB04844,MESH:D005221
DB00162,MESH:D005234
DB00184,MESH:D005234
DB00197,MESH:D005234
DB00224,MESH:D005234
DB00231,MESH:D005234
DB00284,MESH:D005234
DB00316,MESH:D005234
DB00477,MESH:D005234
DB00586,MESH:D005234
DB00605,MESH:D005234
DB00609,MESH:D005234
DB00806,MESH:D005234
DB00943,MESH:D005234
DB01039,MESH:D005234
DB01083,MESH:D005234
DB01174,MESH:D005234
DB01234,MESH:D005234
DB01275,MESH:D005234
DB01593,MESH:D005234
DB06151,MESH:D005234
DB09121,MESH:D005234
DB09289,MESH:D005234
DB00122,MESH:D005235
DB02709,MESH:D005235
DB00396,MESH:D005313
